0.28533053	0.69811785	0.0014751366	0.0018691226	0.002369204	0.010838067
0.0015052261	0.0014032363	0.008092042	0.001154099	0.96150994	0.02633541
0.001603646	0.9883542	0.0017645187	0.0008195037	0.0023469892	0.005111071
0.0043758242	0.013646397	0.5761284	0.0094440635	0.11342481	0.28298053
0.0022213515	0.009187405	0.12866783	0.022716012	0.6063905	0.2308169
0.002573457	0.98467743	0.0011902417	0.0011187765	0.0015608062	0.008879198
0.016464159	0.071763895	0.0116160195	0.0015823886	0.00962211	0.8889514
0.26756093	0.7076885	0.0029811722	0.0012488549	0.003742085	0.016778372
0.010265762	0.007091006	0.0016748698	0.0011307775	0.003322233	0.9765154
0.0070525385	0.0046631107	0.10281499	0.0037676867	0.0053009475	0.8764007
0.98350877	0.010651408	0.00070430414	0.00065416563	0.0015593858	0.0029218623
0.9829175	0.0034389033	0.0006704531	0.0011299233	0.00674839	0.0050948607
0.011101414	0.03729694	0.004549613	0.0013436996	0.013362191	0.9323461
0.0017182318	0.0013435715	0.0045025726	0.0012593771	0.9664724	0.024703845
0.9858407	0.0023364306	0.0014695931	0.0014639286	0.0067508733	0.0021384961
0.0031597165	0.007220337	0.8991316	0.010375429	0.0042230743	0.07588985
0.0023656248	0.0014879901	0.013615855	0.0021812038	0.0058838413	0.9744655
0.9903086	0.0031321195	0.0006893673	0.0010003803	0.0031852245	0.0016843972
0.39019278	0.23403442	0.0067384103	0.0027341202	0.004979348	0.36132088
0.9818205	0.0128302835	0.0006695526	0.00076788606	0.0018937072	0.0020181057
0.0295974	0.94930106	0.0014044376	0.0012213544	0.0013672032	0.01710851
0.9876316	0.0043244325	0.00054925744	0.00095790956	0.0038058818	0.0027309966
0.0046106116	0.9871371	0.00093187066	0.0010728333	0.0013732633	0.004874327
0.5272339	0.41494226	0.0027086355	0.0021711695	0.0026499354	0.050294053
0.0417931	0.23602371	0.009341097	0.0010290574	0.011800267	0.70001274
