,0,1,2,3,4,5
0,0.42612964,0.5392650999999999,0.0031144465,0.0018488023000000002,0.0048112779999999996,0.024830779
1,0.0021439348,0.0045710476,0.01300988,0.0028718960999999997,0.8311004000000001,0.14630282
2,0.0063734609999999995,0.88177,0.016452566000000002,0.00372131,0.030330327999999997,0.061352327000000005
3,0.0034471212,0.009858281,0.32623962,0.01375742,0.22805487,0.41864276
4,0.0037341083,0.01673319,0.38428593,0.04127847,0.31047800000000003,0.2434904
5,0.004142397,0.9100351000000001,0.0031940679,0.001573358,0.007951406999999999,0.07310365
6,0.008348981,0.025663602999999997,0.046526138,0.005018617,0.031888884,0.8825538
7,0.28615257,0.6499712,0.005177579,0.0019698564,0.004168865999999999,0.05255997
8,0.026928404,0.02128213,0.0043157167,0.0013277332999999999,0.0058581587,0.94028777
9,0.011650209,0.009676776,0.012611292,0.0022022703,0.006600660699999999,0.95725876
10,0.9762933000000001,0.013191886000000002,0.0014993144,0.0007656621000000001,0.0021118354,0.0061380127
11,0.96674824,0.007522558,0.0015575659,0.001043251,0.007974171,0.01515416
12,0.026549557,0.046682525,0.012126234,0.0024588984,0.05598127,0.85620147
13,0.0025024485999999998,0.003759712,0.010743813,0.0035910814,0.9064484,0.07295455
14,0.9486318000000001,0.0058185686,0.004323255,0.0017213463,0.025993027000000002,0.013512008
15,0.0045152134,0.009473455,0.8193722999999999,0.019158158,0.024931889,0.122549
16,0.005313406,0.005707829300000001,0.008241527,0.0015845836999999999,0.009425718000000001,0.9697269000000001
17,0.9861373,0.007557446999999999,0.0008587803,0.0008958378999999999,0.0021927718,0.0023578943
18,0.5917579000000001,0.12724075,0.009952131999999999,0.0024944688,0.012171551999999999,0.25638318
19,0.9611411,0.03024646,0.0014174572,0.0009099461,0.0028799232,0.0034050262
20,0.108311184,0.73650134,0.008399634,0.002194585,0.0053777085,0.13921553
21,0.98333126,0.008484406,0.0008562191499999999,0.0006718535000000001,0.0030347422999999997,0.0036214290000000002
22,0.006414490300000001,0.96927536,0.0022650901,0.0021300095,0.0043502506,0.015564953999999999
23,0.35805777,0.45129582,0.006860974000000001,0.0026384506,0.005470223000000001,0.17567678
24,0.12959504,0.30350479999999996,0.008144729,0.0016450645999999999,0.0137595935,0.54335076
25,0.0029153253000000004,0.0045776996,0.009566143000000001,0.0047944067,0.95152044,0.026625992999999997
26,0.0032566879999999998,0.0054901735999999994,0.25724941,0.014753968000000001,0.5006733,0.21857645
27,0.0061162794,0.012823066000000001,0.034924597,0.005806773,0.16427875,0.7760505
28,0.78732777,0.04547939,0.004544825,0.0018047745,0.013321046000000001,0.14752220000000002
29,0.024596242,0.7611792,0.0039664735,0.0015579637,0.010500991000000001,0.19819917
30,0.003355688,0.009192314,0.011748904,0.0026080243,0.40263197,0.5704630999999999
31,0.9370669,0.05088471,0.0017378768,0.002391449,0.003955452,0.003963585
32,0.008645909,0.14456470000000002,0.01039587,0.0027913325,0.10604751,0.7275547
33,0.0038595584,0.0054386207,0.00731375,0.0016909051000000002,0.06135247,0.9203446
34,0.016734809,0.07441389,0.0061955857,0.0014948901,0.028081217999999998,0.87307966
35,0.0062037506,0.02274854,0.11164372,0.00930938,0.032164093,0.81793046
36,0.98129785,0.0043089464,0.0016153257000000002,0.0008014658000000001,0.0040064696000000006,0.007969956
37,0.017234119,0.63040274,0.0050250455,0.0021143917,0.014874731,0.330349
38,0.0038490816999999997,0.006468698399999999,0.04601008,0.0048219427,0.03141974,0.9074305
39,0.0027018683,0.0076124202,0.01923975,0.0034510916999999997,0.61304903,0.35394588
40,0.0061758743,0.010873178999999998,0.030630592,0.004603816,0.054579765,0.89313674
41,0.36664054,0.34607363,0.020162191,0.0035811483000000002,0.007142882,0.25639954
42,0.01023822,0.021206722,0.05049981,0.5812629,0.047884222000000004,0.28890812
43,0.0035243582,0.7125159000000001,0.02975329,0.022831611,0.19625418,0.03512061
44,0.81634414,0.1664921,0.0027121478,0.0030233986,0.005427118000000001,0.0060011907
45,0.0271695,0.16948397,0.0056274193,0.0017732682999999998,0.009652799,0.7862931
46,0.014714341,0.039603762,0.028845131,0.0033568295,0.013513871499999998,0.89996606
47,0.030370797999999997,0.4156101,0.010529596,0.0020961917,0.014732278,0.5266609999999999
48,0.09925377,0.7714,0.0037011323,0.0017250046,0.004500113,0.11942
49,0.019514864,0.011093686,0.0037672264,0.001296389,0.013622426000000002,0.9507054
50,0.0023466647,0.0046187183000000005,0.010840296999999999,0.005279009,0.9342248,0.042690605
51,0.01057835,0.005650283000000001,0.01627796,0.0029502083000000003,0.013921026000000001,0.95062214
52,0.0056197788,0.91186625,0.0044204444,0.0016132246,0.009826437,0.06665377
53,0.005475235,0.2213456,0.02023129,0.0038764742,0.09688316,0.65218824
54,0.0027464437,0.005713960600000001,0.014000493000000001,0.0022759854,0.013950047,0.96131307
55,0.029665247000000002,0.023412647,0.004826583,0.001181596,0.012706268,0.92820764
56,0.98058003,0.011292129,0.0009425122999999999,0.000873508,0.0022335928,0.004078281
57,0.031321175,0.021294735,0.23137699,0.009419956,0.03889146,0.6676956999999999
58,0.88071716,0.105249174,0.0020152663,0.0022492139,0.0037408579999999997,0.0060283080000000005
59,0.0044666305,0.8696398000000001,0.005781743000000001,0.0024366342,0.014125841,0.10354946599999999
60,0.0020673187,0.010713971000000001,0.039613284,0.021924482999999998,0.07880581,0.84687513
61,0.020555433,0.093137346,0.0074645854,0.0017440125,0.0075113624,0.86958724
62,0.033125684,0.17997667,0.028771887000000003,0.0034565933,0.26711053,0.48755870000000007
63,0.018866725,0.097696535,0.022477891,0.0039241123,0.008477756,0.848557
64,0.98074627,0.005533268,0.0039948174,0.0012264185000000001,0.0036341321999999996,0.004865089
65,0.03837404,0.02101201,0.011629345,0.0017966419,0.005904362,0.9212836
66,0.002831228,0.0028310474,0.012015913999999999,0.0034514337,0.057923418,0.9209469000000001
67,0.0324074,0.39433149,0.031910736,0.0036283077,0.04453987,0.49318215
68,0.004883876,0.006421929,0.009519964,0.0016403507,0.013033211999999999,0.9645005999999999
69,0.9796215,0.013518885,0.0010148998,0.0010602642999999999,0.0025169821,0.0022673383
70,0.0029321116999999996,0.003596396,0.011771621999999999,0.0033008411999999997,0.92360365,0.054795388
71,0.981844,0.0065784680000000005,0.0011669507000000002,0.0007288529300000001,0.0028563328000000003,0.006825399999999999
72,0.29621859999999994,0.56600595,0.0070834723,0.0021116217,0.0062153325,0.12236501
73,0.0018102684,0.0064283380000000005,0.015836287,0.0044881636,0.92285347,0.04858344
74,0.005803749,0.07033236,0.016335628999999997,0.0031121452000000003,0.064441316,0.8399749
75,0.0029729381,0.0030508845,0.019758631999999998,0.004899289,0.92156297,0.047755312
76,0.0031288871999999995,0.011437535,0.025935577,0.0043741273999999995,0.7318013000000001,0.22332257
77,0.006699597,0.016817500000000003,0.030834637999999998,0.0025642763,0.045549665,0.8975343000000001
78,0.9701213,0.02171803,0.0013686492999999999,0.0013757945,0.0033093926,0.0021068053
79,0.9625118,0.02556529,0.0011184734,0.0008121924499999999,0.004680665,0.0053116380000000005
80,0.002585924,0.0062507759999999996,0.012099621999999999,0.008325622,0.9520970999999999,0.018640915
81,0.0025703823,0.0077638295,0.09506254,0.013107562,0.060371485,0.8211242
82,0.45395356,0.16331466,0.008467493000000001,0.0019141224,0.013875685,0.3584744
83,0.0036872458000000003,0.011574678,0.034267962,0.0041055307,0.12981221,0.8165524000000001
